date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2021-05-15, 09:44:40	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:44:42	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:44:44	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:44:46	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:44:48	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:44:50	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:44:52	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:44:54	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:44:56	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:44:58	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:00	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:02	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:04	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:06	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:08	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:10	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:12	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:14	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:16	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:18	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:20	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:22	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:24	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:26	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:28	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:30	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:32	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:34	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:36	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:38	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-05-15, 09:45:40	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:45:42	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:45:44	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:45:46	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:45:48	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:45:50	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:45:52	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:45:54	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:45:56	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:45:58	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:46:00	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:46:02	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:46:04	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:46:06	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:46:08	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:46:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:12	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 09:46:14	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:16	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:18	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:20	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:22	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:24	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:26	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:28	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:30	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:32	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:34	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:36	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:54	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:56	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:46:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:00	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:04	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:06	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:08	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:12	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:14	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:16	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:18	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:20	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:22	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:24	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:26	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:28	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:30	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:32	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:34	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:36	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:54	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:56	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:47:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:00	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:04	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:06	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:08	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:12	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:14	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:16	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:18	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:20	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:22	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:24	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:26	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:28	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:30	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:32	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:34	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:36	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:54	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:56	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:48:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:00	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:04	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:06	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:08	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:12	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:14	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:16	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:18	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:20	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:22	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:24	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:26	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:28	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:30	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:32	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:34	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:36	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:54	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:56	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:49:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:00	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:04	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:06	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:08	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:10	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:12	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:14	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:16	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:18	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:20	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:22	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:24	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:26	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:28	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:30	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:32	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:34	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:36	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:48	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:50	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:52	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:54	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:56	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 09:50:58	0 Hz	0 W	3,9E0 mbar	3,8E0 mbar
2021-05-15, 09:51:00	0 Hz	0 W	8,3E0 mbar	7,9E0 mbar
2021-05-15, 09:51:02	0 Hz	0 W	1,8E1 mbar	1,5E1 mbar
2021-05-15, 09:51:04	0 Hz	0 W	1E3 mbar	6,1E2 mbar
2021-05-15, 09:51:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 09:51:08	0 Hz	0 W	1E3 mbar	5,3E2 mbar
2021-05-15, 09:51:10	0 Hz	0 W	1E3 mbar	3,9E2 mbar
2021-05-15, 09:51:12	0 Hz	0 W	1E3 mbar	3,6E2 mbar
2021-05-15, 09:51:14	0 Hz	0 W	1E3 mbar	3,2E2 mbar
2021-05-15, 09:51:16	0 Hz	0 W	1E3 mbar	3E2 mbar
2021-05-15, 09:51:18	0 Hz	0 W	1E3 mbar	3E2 mbar
2021-05-15, 09:51:20	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-05-15, 09:51:22	0 Hz	0 W	1E3 mbar	2,6E2 mbar
2021-05-15, 09:51:24	0 Hz	0 W	1E3 mbar	2,6E2 mbar
2021-05-15, 09:51:26	0 Hz	0 W	1E3 mbar	2,6E2 mbar
2021-05-15, 09:51:28	0 Hz	0 W	1E3 mbar	2,6E2 mbar
2021-05-15, 09:51:30	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:51:32	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:51:34	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:51:36	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:51:38	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:51:40	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:51:42	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:51:44	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:51:46	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:51:48	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:51:50	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:51:52	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:51:54	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:51:56	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:51:58	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:00	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:02	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:52:04	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:06	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:08	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:10	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:12	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:14	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:16	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:18	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-05-15, 09:52:20	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:22	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:24	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:26	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:28	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:30	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:32	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:34	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:36	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:38	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:40	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:42	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:44	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:46	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:48	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:50	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:52	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:54	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:56	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:52:58	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:00	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:02	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:04	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:06	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:08	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:10	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:12	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:14	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-05-15, 09:53:16	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:18	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:20	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-05-15, 09:53:22	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-05-15, 09:53:24	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:26	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:28	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:30	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-05-15, 09:53:32	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:34	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-05-15, 09:53:36	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:38	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:40	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:42	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:44	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-05-15, 09:53:46	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:48	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:50	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:52	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:54	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:53:56	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-05-15, 09:53:58	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:00	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:02	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:04	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:06	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:08	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:10	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:54:12	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:14	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:16	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:18	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:20	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:22	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:24	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:26	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:28	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:30	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:32	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:34	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:36	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:38	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-05-15, 09:54:40	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:42	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-05-15, 09:54:44	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:46	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-05-15, 09:54:48	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:50	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:52	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:54	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:56	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:54:58	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:55:00	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-05-15, 09:55:02	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:55:04	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:55:06	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:08	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:55:10	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:12	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 09:55:14	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:18	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-05-15, 09:55:20	0 Hz	0 W	1E3 mbar	1,9E2 mbar
