date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2021-05-15, 11:02:46	1499 Hz	37 W	4,2E-3 mbar	4,1E-3 mbar
2021-05-15, 11:02:48	1500 Hz	38 W	4,4E-3 mbar	4,2E-3 mbar
2021-05-15, 11:02:50	1500 Hz	37 W	4,6E-3 mbar	4,3E-3 mbar
2021-05-15, 11:02:52	1500 Hz	38 W	4,6E-3 mbar	4,3E-3 mbar
2021-05-15, 11:02:54	1500 Hz	39 W	4,6E-3 mbar	4,3E-3 mbar
2021-05-15, 11:02:56	1500 Hz	38 W	4,6E-3 mbar	4,3E-3 mbar
2021-05-15, 11:02:58	1500 Hz	38 W	4,6E-3 mbar	4,3E-3 mbar
2021-05-15, 11:03:00	1500 Hz	37 W	4,6E-3 mbar	4,3E-3 mbar
2021-05-15, 11:03:02	1500 Hz	37 W	4,6E-3 mbar	4,4E-3 mbar
2021-05-15, 11:03:04	1500 Hz	37 W	4,6E-3 mbar	4,4E-3 mbar
2021-05-15, 11:03:06	1500 Hz	39 W	4,6E-3 mbar	4,4E-3 mbar
2021-05-15, 11:03:08	1500 Hz	39 W	4,6E-3 mbar	4,4E-3 mbar
2021-05-15, 11:03:10	1500 Hz	38 W	4,6E-3 mbar	4,4E-3 mbar
2021-05-15, 11:03:12	1500 Hz	39 W	5E-3 mbar	4,8E-3 mbar
2021-05-15, 11:03:14	1500 Hz	41 W	5,2E-3 mbar	5E-3 mbar
2021-05-15, 11:03:16	1500 Hz	40 W	5,4E-3 mbar	5,1E-3 mbar
2021-05-15, 11:03:18	1500 Hz	41 W	5,4E-3 mbar	5,1E-3 mbar
2021-05-15, 11:03:20	1500 Hz	41 W	5,4E-3 mbar	5,1E-3 mbar
2021-05-15, 11:03:22	1500 Hz	39 W	5,4E-3 mbar	5,1E-3 mbar
2021-05-15, 11:03:24	1500 Hz	39 W	5,4E-3 mbar	5,1E-3 mbar
2021-05-15, 11:03:26	1500 Hz	39 W	5,4E-3 mbar	5,1E-3 mbar
2021-05-15, 11:03:28	1500 Hz	40 W	5,4E-3 mbar	5,1E-3 mbar
2021-05-15, 11:03:30	1500 Hz	40 W	5,4E-3 mbar	5,1E-3 mbar
2021-05-15, 11:03:32	1500 Hz	39 W	5,4E-3 mbar	5,1E-3 mbar
2021-05-15, 11:03:34	1499 Hz	42 W	5,9E-3 mbar	5,8E-3 mbar
2021-05-15, 11:03:36	1500 Hz	42 W	6,1E-3 mbar	5,8E-3 mbar
2021-05-15, 11:03:38	1500 Hz	42 W	6,1E-3 mbar	5,9E-3 mbar
2021-05-15, 11:03:40	1500 Hz	42 W	6,3E-3 mbar	5,9E-3 mbar
2021-05-15, 11:03:42	1500 Hz	43 W	6,1E-3 mbar	5,9E-3 mbar
2021-05-15, 11:03:44	1500 Hz	43 W	6,3E-3 mbar	5,9E-3 mbar
2021-05-15, 11:03:46	1500 Hz	42 W	6,1E-3 mbar	5,9E-3 mbar
2021-05-15, 11:03:48	1500 Hz	41 W	6,3E-3 mbar	5,9E-3 mbar
2021-05-15, 11:03:50	1500 Hz	41 W	6,3E-3 mbar	5,9E-3 mbar
2021-05-15, 11:03:52	1500 Hz	42 W	6,3E-3 mbar	5,9E-3 mbar
2021-05-15, 11:03:54	1500 Hz	43 W	6,3E-3 mbar	6,3E-3 mbar
2021-05-15, 11:03:56	1500 Hz	44 W	6,8E-3 mbar	6,6E-3 mbar
2021-05-15, 11:03:58	1499 Hz	46 W	7E-3 mbar	6,7E-3 mbar
2021-05-15, 11:04:00	1500 Hz	46 W	7E-3 mbar	6,7E-3 mbar
2021-05-15, 11:04:02	1500 Hz	44 W	7E-3 mbar	6,7E-3 mbar
2021-05-15, 11:04:04	1500 Hz	44 W	7E-3 mbar	6,7E-3 mbar
2021-05-15, 11:04:06	1500 Hz	46 W	7E-3 mbar	6,7E-3 mbar
2021-05-15, 11:04:08	1500 Hz	45 W	7E-3 mbar	6,7E-3 mbar
2021-05-15, 11:04:10	1500 Hz	45 W	7E-3 mbar	6,7E-3 mbar
2021-05-15, 11:04:12	1500 Hz	44 W	7E-3 mbar	6,7E-3 mbar
2021-05-15, 11:04:14	1500 Hz	44 W	7E-3 mbar	6,7E-3 mbar
2021-05-15, 11:04:16	1500 Hz	45 W	7E-3 mbar	6,7E-3 mbar
2021-05-15, 11:04:18	1500 Hz	45 W	7,3E-3 mbar	7E-3 mbar
2021-05-15, 11:04:20	1499 Hz	47 W	8,1E-3 mbar	7,8E-3 mbar
2021-05-15, 11:04:22	1500 Hz	48 W	8,2E-3 mbar	7,9E-3 mbar
2021-05-15, 11:04:24	1500 Hz	48 W	8,2E-3 mbar	7,9E-3 mbar
2021-05-15, 11:04:26	1500 Hz	49 W	8,2E-3 mbar	7,9E-3 mbar
2021-05-15, 11:04:28	1500 Hz	49 W	8,2E-3 mbar	7,9E-3 mbar
2021-05-15, 11:04:30	1500 Hz	49 W	8,2E-3 mbar	7,9E-3 mbar
2021-05-15, 11:04:32	1500 Hz	48 W	8,2E-3 mbar	7,9E-3 mbar
2021-05-15, 11:04:34	1500 Hz	47 W	8,2E-3 mbar	7,9E-3 mbar
2021-05-15, 11:04:36	1500 Hz	49 W	8,6E-3 mbar	8,4E-3 mbar
2021-05-15, 11:04:38	1499 Hz	52 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:04:40	1500 Hz	51 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:04:42	1500 Hz	51 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:04:44	1500 Hz	52 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:04:46	1500 Hz	52 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:04:48	1500 Hz	52 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:04:50	1500 Hz	50 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:04:52	1500 Hz	51 W	9,7E-3 mbar	9,4E-3 mbar
2021-05-15, 11:04:54	1500 Hz	54 W	1E-2 mbar	9,8E-3 mbar
2021-05-15, 11:04:56	1499 Hz	56 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:04:58	1499 Hz	55 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:05:00	1500 Hz	54 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:05:02	1500 Hz	53 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:05:04	1499 Hz	55 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:05:06	1500 Hz	54 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:05:08	1499 Hz	55 W	1E-2 mbar	1E-2 mbar
2021-05-15, 11:05:10	1499 Hz	56 W	1,1E-2 mbar	1E-2 mbar
2021-05-15, 11:05:12	1499 Hz	55 W	1,1E-2 mbar	1,1E-2 mbar
2021-05-15, 11:05:14	1498 Hz	56 W	1,1E-2 mbar	1,1E-2 mbar
2021-05-15, 11:05:16	1498 Hz	56 W	1,1E-2 mbar	1,1E-2 mbar
2021-05-15, 11:05:18	1498 Hz	56 W	1,1E-2 mbar	1,1E-2 mbar
2021-05-15, 11:05:20	1498 Hz	56 W	1,1E-2 mbar	1,1E-2 mbar
2021-05-15, 11:05:22	1497 Hz	55 W	1,1E-2 mbar	1,1E-2 mbar
2021-05-15, 11:05:24	1497 Hz	55 W	1,1E-2 mbar	1,1E-2 mbar
2021-05-15, 11:05:26	1497 Hz	56 W	1,1E-2 mbar	1,1E-2 mbar
2021-05-15, 11:05:28	1496 Hz	56 W	1E-2 mbar	9,9E-3 mbar
2021-05-15, 11:05:30	1497 Hz	55 W	1E-2 mbar	9,7E-3 mbar
2021-05-15, 11:05:32	1497 Hz	55 W	1E-2 mbar	9,7E-3 mbar
2021-05-15, 11:05:34	1498 Hz	56 W	1E-2 mbar	9,7E-3 mbar
2021-05-15, 11:05:36	1498 Hz	55 W	1E-2 mbar	9,3E-3 mbar
2021-05-15, 11:05:38	1499 Hz	54 W	9,1E-3 mbar	9E-3 mbar
2021-05-15, 11:05:40	1500 Hz	52 W	9,1E-3 mbar	8,9E-3 mbar
2021-05-15, 11:05:42	1500 Hz	50 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:05:44	1499 Hz	51 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:05:46	1500 Hz	53 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:05:48	1500 Hz	51 W	9,1E-3 mbar	8,8E-3 mbar
2021-05-15, 11:05:50	1500 Hz	52 W	8,9E-3 mbar	8,6E-3 mbar
2021-05-15, 11:05:52	1500 Hz	49 W	8,8E-3 mbar	8,5E-3 mbar
2021-05-15, 11:05:54	1500 Hz	50 W	8,7E-3 mbar	8,4E-3 mbar
2021-05-15, 11:05:56	1500 Hz	50 W	8,5E-3 mbar	8,2E-3 mbar
2021-05-15, 11:05:58	1500 Hz	48 W	8,5E-3 mbar	8,2E-3 mbar
2021-05-15, 11:06:00	1500 Hz	48 W	8,5E-3 mbar	8,1E-3 mbar
2021-05-15, 11:06:02	1500 Hz	49 W	8,5E-3 mbar	8,1E-3 mbar
2021-05-15, 11:06:04	1500 Hz	49 W	8,5E-3 mbar	8,1E-3 mbar
2021-05-15, 11:06:06	1500 Hz	50 W	8,5E-3 mbar	8,2E-3 mbar
2021-05-15, 11:06:08	1500 Hz	50 W	8,5E-3 mbar	8,1E-3 mbar
2021-05-15, 11:06:10	1500 Hz	49 W	8,5E-3 mbar	8,1E-3 mbar
2021-05-15, 11:06:12	1500 Hz	49 W	8,3E-3 mbar	8,1E-3 mbar
2021-05-15, 11:06:14	1500 Hz	49 W	7,7E-3 mbar	7,5E-3 mbar
2021-05-15, 11:06:16	1500 Hz	46 W	7,5E-3 mbar	7,2E-3 mbar
2021-05-15, 11:06:18	1500 Hz	45 W	7,4E-3 mbar	7,2E-3 mbar
2021-05-15, 11:06:20	1500 Hz	45 W	7,4E-3 mbar	7,2E-3 mbar
2021-05-15, 11:06:22	1500 Hz	46 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:06:24	1500 Hz	46 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:06:26	1500 Hz	46 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:06:28	1500 Hz	46 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:06:30	1500 Hz	47 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:06:32	1500 Hz	47 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:06:34	1500 Hz	45 W	7,5E-3 mbar	7,1E-3 mbar
2021-05-15, 11:06:36	1500 Hz	47 W	7,4E-3 mbar	7,1E-3 mbar
2021-05-15, 11:06:38	1500 Hz	45 W	6,7E-3 mbar	6,5E-3 mbar
2021-05-15, 11:06:40	1500 Hz	44 W	6,6E-3 mbar	6,3E-3 mbar
2021-05-15, 11:06:42	1500 Hz	43 W	6,6E-3 mbar	6,3E-3 mbar
2021-05-15, 11:06:44	1500 Hz	43 W	6,6E-3 mbar	6,2E-3 mbar
2021-05-15, 11:06:46	1500 Hz	43 W	6,6E-3 mbar	6,2E-3 mbar
2021-05-15, 11:06:48	1500 Hz	44 W	6,5E-3 mbar	6,2E-3 mbar
2021-05-15, 11:06:50	1500 Hz	43 W	6,1E-3 mbar	5,8E-3 mbar
2021-05-15, 11:06:52	1500 Hz	41 W	5,9E-3 mbar	5,7E-3 mbar
2021-05-15, 11:06:54	1500 Hz	41 W	5,9E-3 mbar	5,7E-3 mbar
2021-05-15, 11:06:56	1500 Hz	41 W	5,9E-3 mbar	5,6E-3 mbar
2021-05-15, 11:06:58	1500 Hz	42 W	5,9E-3 mbar	5,6E-3 mbar
2021-05-15, 11:07:00	1500 Hz	41 W	5,9E-3 mbar	5,6E-3 mbar
2021-05-15, 11:07:02	1500 Hz	42 W	5,9E-3 mbar	5,6E-3 mbar
2021-05-15, 11:07:04	1500 Hz	42 W	5,9E-3 mbar	5,6E-3 mbar
2021-05-15, 11:07:06	1500 Hz	42 W	5,9E-3 mbar	5,6E-3 mbar
2021-05-15, 11:07:08	1500 Hz	41 W	5,6E-3 mbar	5,4E-3 mbar
2021-05-15, 11:07:10	1500 Hz	39 W	5,4E-3 mbar	5,2E-3 mbar
2021-05-15, 11:07:12	1500 Hz	38 W	5,2E-3 mbar	5E-3 mbar
2021-05-15, 11:07:14	1500 Hz	39 W	5,1E-3 mbar	4,9E-3 mbar
2021-05-15, 11:07:16	1500 Hz	40 W	5,1E-3 mbar	4,9E-3 mbar
2021-05-15, 11:07:18	1500 Hz	39 W	5,2E-3 mbar	4,9E-3 mbar
2021-05-15, 11:07:20	1500 Hz	39 W	5,1E-3 mbar	4,9E-3 mbar
2021-05-15, 11:07:22	1500 Hz	38 W	5,1E-3 mbar	4,9E-3 mbar
2021-05-15, 11:07:24	1500 Hz	38 W	4,8E-3 mbar	4,2E-3 mbar
2021-05-15, 11:07:26	1500 Hz	36 W	4,2E-3 mbar	3,9E-3 mbar
2021-05-15, 11:07:28	1500 Hz	35 W	4,2E-3 mbar	3,9E-3 mbar
2021-05-15, 11:07:30	1500 Hz	35 W	4,1E-3 mbar	3,9E-3 mbar
2021-05-15, 11:07:32	1500 Hz	36 W	4,2E-3 mbar	3,9E-3 mbar
2021-05-15, 11:07:34	1500 Hz	37 W	4,2E-3 mbar	3,9E-3 mbar
2021-05-15, 11:07:36	1500 Hz	36 W	4,1E-3 mbar	3,9E-3 mbar
2021-05-15, 11:07:38	1500 Hz	35 W	4,1E-3 mbar	3,8E-3 mbar
2021-05-15, 11:07:40	1500 Hz	34 W	3,6E-3 mbar	3,3E-3 mbar
2021-05-15, 11:07:42	1500 Hz	31 W	3,4E-3 mbar	3,2E-3 mbar
2021-05-15, 11:07:44	1500 Hz	32 W	3,4E-3 mbar	3,2E-3 mbar
2021-05-15, 11:07:46	1500 Hz	32 W	3,4E-3 mbar	3,2E-3 mbar
2021-05-15, 11:07:48	1500 Hz	32 W	3,4E-3 mbar	3,2E-3 mbar
2021-05-15, 11:07:50	1500 Hz	32 W	3,4E-3 mbar	3,1E-3 mbar
2021-05-15, 11:07:52	1500 Hz	32 W	3,4E-3 mbar	3,1E-3 mbar
2021-05-15, 11:07:54	1500 Hz	33 W	3,4E-3 mbar	3,1E-3 mbar
2021-05-15, 11:07:56	1500 Hz	33 W	3,4E-3 mbar	3,1E-3 mbar
2021-05-15, 11:07:58	1500 Hz	33 W	3,4E-3 mbar	3,1E-3 mbar
2021-05-15, 11:08:00	1500 Hz	32 W	3,4E-3 mbar	3,1E-3 mbar
2021-05-15, 11:08:02	1500 Hz	32 W	3,4E-3 mbar	3,1E-3 mbar
2021-05-15, 11:08:04	1500 Hz	33 W	3,4E-3 mbar	3,1E-3 mbar
2021-05-15, 11:08:06	1500 Hz	33 W	3,4E-3 mbar	3,1E-3 mbar
2021-05-15, 11:08:08	1500 Hz	33 W	3,4E-3 mbar	3,1E-3 mbar
2021-05-15, 11:08:10	1500 Hz	31 W	3E-3 mbar	2,7E-3 mbar
2021-05-15, 11:08:12	1500 Hz	28 W	2,5E-3 mbar	2,5E-3 mbar
2021-05-15, 11:08:14	1500 Hz	29 W	2,6E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:16	1500 Hz	29 W	2,6E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:18	1500 Hz	29 W	2,5E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:20	1500 Hz	29 W	2,6E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:22	1500 Hz	29 W	2,6E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:24	1500 Hz	29 W	2,6E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:26	1500 Hz	30 W	2,5E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:28	1500 Hz	30 W	2,5E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:30	1500 Hz	28 W	2,6E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:32	1500 Hz	29 W	2,6E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:34	1500 Hz	29 W	2,6E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:36	1500 Hz	30 W	2,5E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:38	1500 Hz	29 W	2,6E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:40	1500 Hz	30 W	2,5E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:42	1500 Hz	29 W	2,5E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:44	1500 Hz	28 W	2,5E-3 mbar	2,4E-3 mbar
2021-05-15, 11:08:46	1500 Hz	27 W	1,9E-3 mbar	1,9E-3 mbar
2021-05-15, 11:08:48	1500 Hz	24 W	1,8E-3 mbar	1,7E-3 mbar
2021-05-15, 11:08:50	1500 Hz	24 W	1,7E-3 mbar	1,6E-3 mbar
2021-05-15, 11:08:52	1500 Hz	25 W	1,8E-3 mbar	1,6E-3 mbar
2021-05-15, 11:08:54	1500 Hz	26 W	1,8E-3 mbar	1,6E-3 mbar
2021-05-15, 11:08:56	1500 Hz	25 W	1,7E-3 mbar	1,6E-3 mbar
2021-05-15, 11:08:58	1500 Hz	24 W	1,8E-3 mbar	1,6E-3 mbar
2021-05-15, 11:09:00	1500 Hz	24 W	1,8E-3 mbar	1,6E-3 mbar
2021-05-15, 11:09:02	1500 Hz	24 W	1,7E-3 mbar	1,6E-3 mbar
2021-05-15, 11:09:04	1500 Hz	25 W	1,7E-3 mbar	1,6E-3 mbar
2021-05-15, 11:09:06	1500 Hz	26 W	1,7E-3 mbar	1,6E-3 mbar
2021-05-15, 11:09:08	1500 Hz	25 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:09:10	1500 Hz	23 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:09:12	1500 Hz	24 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:09:14	1500 Hz	24 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:09:16	1500 Hz	23 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:09:18	1500 Hz	23 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:09:20	1500 Hz	23 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:09:22	1500 Hz	24 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:09:24	1500 Hz	24 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:09:26	1500 Hz	24 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:09:28	1500 Hz	23 W	1,5E-3 mbar	1,3E-3 mbar
2021-05-15, 11:09:30	1500 Hz	22 W	1,3E-3 mbar	1,3E-3 mbar
2021-05-15, 11:09:32	1500 Hz	23 W	1,3E-3 mbar	1,2E-3 mbar
2021-05-15, 11:09:34	1500 Hz	23 W	1,2E-3 mbar	1,2E-3 mbar
2021-05-15, 11:09:36	1500 Hz	22 W	1,2E-3 mbar	1,2E-3 mbar
2021-05-15, 11:09:38	1500 Hz	22 W	1,2E-3 mbar	1,2E-3 mbar
2021-05-15, 11:09:40	1500 Hz	22 W	1,2E-3 mbar	1,1E-3 mbar
2021-05-15, 11:09:42	1500 Hz	23 W	1,2E-3 mbar	1,1E-3 mbar
2021-05-15, 11:09:44	1500 Hz	23 W	1,2E-3 mbar	1,1E-3 mbar
2021-05-15, 11:09:46	1500 Hz	22 W	1,1E-3 mbar	1,1E-3 mbar
2021-05-15, 11:09:48	1500 Hz	21 W	1,1E-3 mbar	1,1E-3 mbar
2021-05-15, 11:09:50	1500 Hz	22 W	1,1E-3 mbar	1E-3 mbar
2021-05-15, 11:09:52	1500 Hz	22 W	1E-3 mbar	1E-3 mbar
2021-05-15, 11:09:54	1500 Hz	21 W	1E-3 mbar	1E-3 mbar
2021-05-15, 11:09:56	1500 Hz	21 W	1,1E-3 mbar	1E-3 mbar
2021-05-15, 11:09:58	1500 Hz	21 W	1E-3 mbar	1E-3 mbar
2021-05-15, 11:10:00	1500 Hz	21 W	1E-3 mbar	1E-3 mbar
2021-05-15, 11:10:02	1500 Hz	22 W	1E-3 mbar	1E-3 mbar
2021-05-15, 11:10:04	1500 Hz	22 W	1E-3 mbar	1E-3 mbar
2021-05-15, 11:10:06	1500 Hz	22 W	1E-3 mbar	1E-3 mbar
2021-05-15, 11:10:08	1500 Hz	21 W	1E-3 mbar	1E-3 mbar
2021-05-15, 11:10:10	1500 Hz	21 W	1E-3 mbar	9,5E-4 mbar
2021-05-15, 11:10:12	1500 Hz	21 W	1E-3 mbar	9E-4 mbar
2021-05-15, 11:10:14	1500 Hz	20 W	1E-3 mbar	8E-4 mbar
2021-05-15, 11:10:16	1500 Hz	20 W	1E-3 mbar	8E-4 mbar
2021-05-15, 11:10:18	1500 Hz	20 W	1E-3 mbar	8E-4 mbar
2021-05-15, 11:10:20	1500 Hz	21 W	1E-3 mbar	8E-4 mbar
2021-05-15, 11:10:22	1500 Hz	21 W	1E-3 mbar	8E-4 mbar
2021-05-15, 11:10:24	1500 Hz	21 W	1E-3 mbar	8E-4 mbar
2021-05-15, 11:10:26	1500 Hz	20 W	1E-3 mbar	8E-4 mbar
2021-05-15, 11:10:28	1500 Hz	20 W	1E-3 mbar	8E-4 mbar
2021-05-15, 11:10:30	1500 Hz	19 W	9,1E-4 mbar	7,5E-4 mbar
2021-05-15, 11:10:32	1500 Hz	20 W	8,2E-4 mbar	7E-4 mbar
2021-05-15, 11:10:34	1500 Hz	19 W	7,7E-4 mbar	6E-4 mbar
2021-05-15, 11:10:36	1500 Hz	19 W	7,7E-4 mbar	6E-4 mbar
2021-05-15, 11:10:38	1500 Hz	20 W	7,6E-4 mbar	6E-4 mbar
2021-05-15, 11:10:40	1500 Hz	19 W	7,7E-4 mbar	6E-4 mbar
2021-05-15, 11:10:42	1500 Hz	19 W	7,7E-4 mbar	6E-4 mbar
2021-05-15, 11:10:44	1500 Hz	19 W	7,7E-4 mbar	6E-4 mbar
2021-05-15, 11:10:46	1500 Hz	19 W	7,7E-4 mbar	6E-4 mbar
2021-05-15, 11:10:48	1500 Hz	19 W	7,7E-4 mbar	6E-4 mbar
2021-05-15, 11:10:50	1500 Hz	19 W	7,7E-4 mbar	6E-4 mbar
2021-05-15, 11:10:52	1500 Hz	20 W	7,7E-4 mbar	6E-4 mbar
2021-05-15, 11:10:54	1500 Hz	19 W	7,6E-4 mbar	6E-4 mbar
2021-05-15, 11:10:56	1500 Hz	18 W	6,3E-4 mbar	5,5E-4 mbar
2021-05-15, 11:10:58	1500 Hz	18 W	6,2E-4 mbar	5E-4 mbar
2021-05-15, 11:11:00	1500 Hz	19 W	6,2E-4 mbar	5E-4 mbar
2021-05-15, 11:11:02	1500 Hz	19 W	6,2E-4 mbar	5E-4 mbar
2021-05-15, 11:11:04	1500 Hz	19 W	6,2E-4 mbar	5E-4 mbar
2021-05-15, 11:11:06	1500 Hz	18 W	6,2E-4 mbar	5E-4 mbar
2021-05-15, 11:11:08	1500 Hz	18 W	6,2E-4 mbar	5E-4 mbar
2021-05-15, 11:11:10	1500 Hz	18 W	6,2E-4 mbar	5E-4 mbar
2021-05-15, 11:11:12	1500 Hz	19 W	6,1E-4 mbar	5E-4 mbar
2021-05-15, 11:11:14	1500 Hz	18 W	5,4E-4 mbar	5E-4 mbar
2021-05-15, 11:11:16	1500 Hz	17 W	5,1E-4 mbar	4E-4 mbar
2021-05-15, 11:11:18	1500 Hz	17 W	4,9E-4 mbar	4E-4 mbar
2021-05-15, 11:11:20	1500 Hz	17 W	4,9E-4 mbar	4E-4 mbar
2021-05-15, 11:11:22	1500 Hz	18 W	4,9E-4 mbar	4E-4 mbar
2021-05-15, 11:11:24	1500 Hz	18 W	4,9E-4 mbar	4E-4 mbar
2021-05-15, 11:11:26	1500 Hz	18 W	4,8E-4 mbar	4E-4 mbar
2021-05-15, 11:11:28	1500 Hz	17 W	4,8E-4 mbar	4E-4 mbar
2021-05-15, 11:11:30	1500 Hz	17 W	4,8E-4 mbar	4E-4 mbar
2021-05-15, 11:11:32	1500 Hz	17 W	4,9E-4 mbar	4E-4 mbar
2021-05-15, 11:11:34	1500 Hz	18 W	4,1E-4 mbar	4E-4 mbar
2021-05-15, 11:11:36	1500 Hz	17 W	3,7E-4 mbar	3,5E-4 mbar
2021-05-15, 11:11:38	1500 Hz	17 W	3,7E-4 mbar	3E-4 mbar
2021-05-15, 11:11:40	1500 Hz	17 W	3,7E-4 mbar	3E-4 mbar
2021-05-15, 11:11:42	1500 Hz	18 W	3,7E-4 mbar	3E-4 mbar
2021-05-15, 11:11:44	1500 Hz	18 W	3,7E-4 mbar	3E-4 mbar
2021-05-15, 11:11:46	1500 Hz	17 W	3,7E-4 mbar	3E-4 mbar
2021-05-15, 11:11:48	1500 Hz	17 W	3,7E-4 mbar	3E-4 mbar
2021-05-15, 11:11:50	1500 Hz	17 W	3,4E-4 mbar	3E-4 mbar
2021-05-15, 11:11:52	1500 Hz	17 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:11:54	1500 Hz	17 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:11:56	1500 Hz	17 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:11:58	1500 Hz	16 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:12:00	1500 Hz	16 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:12:02	1500 Hz	16 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:12:04	1500 Hz	17 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:12:06	1500 Hz	17 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:12:08	1500 Hz	17 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:12:10	1500 Hz	16 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:12:12	1500 Hz	16 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:12:14	1500 Hz	16 W	3,1E-4 mbar	3E-4 mbar
2021-05-15, 11:12:16	1500 Hz	17 W	2,8E-4 mbar	3E-4 mbar
2021-05-15, 11:12:18	1500 Hz	16 W	2,3E-4 mbar	3E-4 mbar
2021-05-15, 11:12:20	1500 Hz	16 W	2,2E-4 mbar	2,5E-4 mbar
2021-05-15, 11:12:22	1500 Hz	16 W	2,2E-4 mbar	2,5E-4 mbar
2021-05-15, 11:12:24	1500 Hz	16 W	2,2E-4 mbar	2,5E-4 mbar
2021-05-15, 11:12:26	1500 Hz	16 W	2,2E-4 mbar	2,5E-4 mbar
2021-05-15, 11:12:28	1500 Hz	16 W	2,2E-4 mbar	2,5E-4 mbar
2021-05-15, 11:12:30	1500 Hz	17 W	2,2E-4 mbar	2,5E-4 mbar
2021-05-15, 11:12:32	1500 Hz	16 W	2,2E-4 mbar	2E-4 mbar
2021-05-15, 11:12:34	1500 Hz	16 W	2,2E-4 mbar	2E-4 mbar
2021-05-15, 11:12:36	1500 Hz	16 W	2,2E-4 mbar	2E-4 mbar
2021-05-15, 11:12:38	1500 Hz	17 W	2,2E-4 mbar	2E-4 mbar
2021-05-15, 11:12:40	1500 Hz	17 W	2,2E-4 mbar	2E-4 mbar
2021-05-15, 11:12:42	1500 Hz	17 W	2,2E-4 mbar	2E-4 mbar
2021-05-15, 11:12:44	1500 Hz	16 W	2,2E-4 mbar	2E-4 mbar
