date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
2021-05-15, 10:17:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:17:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:18:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:19:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:20:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:21:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-05-15, 10:22:32	0 Hz	0 W	1E3 mbar	7E2 mbar
2021-05-15, 10:22:34	0 Hz	0 W	1E3 mbar	5E2 mbar
2021-05-15, 10:22:36	0 Hz	0 W	1E3 mbar	3,8E2 mbar
2021-05-15, 10:22:38	0 Hz	0 W	1E3 mbar	3,2E2 mbar
2021-05-15, 10:22:40	0 Hz	0 W	1E3 mbar	2,5E2 mbar
2021-05-15, 10:22:42	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-05-15, 10:22:44	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-05-15, 10:22:46	0 Hz	0 W	3,9E2 mbar	1,3E2 mbar
2021-05-15, 10:22:48	0 Hz	0 W	2,7E2 mbar	1E2 mbar
2021-05-15, 10:22:50	0 Hz	0 W	1,8E2 mbar	9E1 mbar
2021-05-15, 10:22:52	0 Hz	0 W	1,6E2 mbar	7,3E1 mbar
2021-05-15, 10:22:54	0 Hz	0 W	1E2 mbar	6,5E1 mbar
2021-05-15, 10:22:56	0 Hz	0 W	8,6E1 mbar	5,8E1 mbar
2021-05-15, 10:22:58	0 Hz	0 W	6,8E1 mbar	5,1E1 mbar
2021-05-15, 10:23:00	0 Hz	0 W	6,2E1 mbar	4E1 mbar
2021-05-15, 10:23:02	0 Hz	0 W	5,2E1 mbar	3,7E1 mbar
2021-05-15, 10:23:04	0 Hz	0 W	4,1E1 mbar	3,4E1 mbar
2021-05-15, 10:23:06	0 Hz	0 W	3,6E1 mbar	3,1E1 mbar
2021-05-15, 10:23:08	0 Hz	0 W	3,4E1 mbar	2,8E1 mbar
2021-05-15, 10:23:10	0 Hz	0 W	3E1 mbar	2,3E1 mbar
2021-05-15, 10:23:12	0 Hz	0 W	2,5E1 mbar	1,9E1 mbar
2021-05-15, 10:23:14	0 Hz	0 W	2,1E1 mbar	1,8E1 mbar
2021-05-15, 10:23:16	0 Hz	0 W	1,9E1 mbar	1,6E1 mbar
2021-05-15, 10:23:18	0 Hz	0 W	1,7E1 mbar	1,5E1 mbar
2021-05-15, 10:23:20	0 Hz	0 W	1,6E1 mbar	1,3E1 mbar
2021-05-15, 10:23:22	0 Hz	0 W	1,5E1 mbar	1,2E1 mbar
2021-05-15, 10:23:24	0 Hz	0 W	1,3E1 mbar	1,1E1 mbar
2021-05-15, 10:23:26	0 Hz	0 W	1,1E1 mbar	9,7E0 mbar
2021-05-15, 10:23:28	0 Hz	0 W	1E1 mbar	9,1E0 mbar
2021-05-15, 10:23:30	0 Hz	0 W	9,5E0 mbar	8,5E0 mbar
2021-05-15, 10:23:32	0 Hz	0 W	8,9E0 mbar	8E0 mbar
2021-05-15, 10:23:34	0 Hz	0 W	8,2E0 mbar	7,4E0 mbar
2021-05-15, 10:23:36	0 Hz	0 W	7,7E0 mbar	6,9E0 mbar
2021-05-15, 10:23:38	0 Hz	0 W	7,3E0 mbar	6,7E0 mbar
2021-05-15, 10:23:40	0 Hz	0 W	6,8E0 mbar	6,4E0 mbar
2021-05-15, 10:23:42	0 Hz	0 W	6,6E0 mbar	6,2E0 mbar
2021-05-15, 10:23:44	0 Hz	0 W	6,4E0 mbar	6E0 mbar
2021-05-15, 10:23:46	0 Hz	0 W	6,2E0 mbar	5,8E0 mbar
2021-05-15, 10:23:48	0 Hz	0 W	6E0 mbar	5,6E0 mbar
2021-05-15, 10:23:50	0 Hz	0 W	5,8E0 mbar	5,4E0 mbar
2021-05-15, 10:23:52	0 Hz	0 W	5,6E0 mbar	5,2E0 mbar
2021-05-15, 10:23:54	0 Hz	0 W	5,5E0 mbar	5,1E0 mbar
2021-05-15, 10:23:56	0 Hz	0 W	5,3E0 mbar	4,9E0 mbar
2021-05-15, 10:23:58	0 Hz	0 W	5,1E0 mbar	4,7E0 mbar
2021-05-15, 10:24:00	0 Hz	0 W	5E0 mbar	4,6E0 mbar
2021-05-15, 10:24:02	0 Hz	0 W	4,9E0 mbar	4,4E0 mbar
2021-05-15, 10:24:04	0 Hz	0 W	4,7E0 mbar	4,3E0 mbar
2021-05-15, 10:24:06	0 Hz	0 W	4,6E0 mbar	4,2E0 mbar
2021-05-15, 10:24:08	0 Hz	0 W	4,5E0 mbar	4,1E0 mbar
2021-05-15, 10:24:10	0 Hz	0 W	4,4E0 mbar	4E0 mbar
2021-05-15, 10:24:12	0 Hz	0 W	4,3E0 mbar	3,9E0 mbar
2021-05-15, 10:24:14	0 Hz	0 W	4,2E0 mbar	3,9E0 mbar
2021-05-15, 10:24:16	0 Hz	0 W	4,1E0 mbar	3,8E0 mbar
2021-05-15, 10:24:18	0 Hz	0 W	4E0 mbar	3,8E0 mbar
2021-05-15, 10:24:20	0 Hz	0 W	3,9E0 mbar	3,8E0 mbar
2021-05-15, 10:24:22	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2021-05-15, 10:24:24	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2021-05-15, 10:24:26	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2021-05-15, 10:24:28	0 Hz	0 W	3,8E0 mbar	3,7E0 mbar
2021-05-15, 10:24:30	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2021-05-15, 10:24:32	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2021-05-15, 10:24:34	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2021-05-15, 10:24:36	0 Hz	0 W	3,7E0 mbar	3,6E0 mbar
2021-05-15, 10:24:38	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 10:24:40	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 10:24:42	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 10:24:44	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 10:24:46	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-05-15, 10:24:48	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-05-15, 10:24:50	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
